WordInstance,OriginalWord,MfccLength,WordAvgMfccLength,Precision@10,NofPhonemes,WordLength,NofVowels,NofConsonants,inimagenet,SpeakingSpeed
ocean_2663794355_e726ec7e05_2,ocean,42.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.09523809523809523
ocean_2708686056_1b8f356264_0,ocean,58.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.06896551724137931
ocean_2708686056_1b8f356264_3,ocean,46.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.08695652173913043
ocean_2729655904_1dd01922fb_3,ocean,49.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.08163265306122448
ocean_2843695880_eeea6c67db_0,ocean,55.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.07272727272727272
ocean_2843695880_eeea6c67db_3,ocean,30.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.13333333333333333
ocean_2870875612_2cbb9e4a3c_0,ocean,32.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.125
ocean_2938747424_64e64784f0_3,ocean,45.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.08888888888888889
ocean_2938747424_64e64784f0_4,ocean,49.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.08163265306122448
ocean_3027397797_4f1d305ced_3,ocean,50.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.08
ocean_3044536048_e615466e7f_1,ocean,53.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.07547169811320754
ocean_3045613316_4e88862836_1,ocean,40.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.1
ocean_3085667865_fa001816be_3,ocean,47.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.0851063829787234
ocean_3149919755_f9272b10b3_0,ocean,58.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.06896551724137931
ocean_3168123064_d1983b8f92_0,ocean,27.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.14814814814814814
ocean_3185409663_95f6b958d8_0,ocean,22.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.18181818181818182
ocean_3185409663_95f6b958d8_2,ocean,59.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.06779661016949153
ocean_3185409663_95f6b958d8_3,ocean,40.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.1
ocean_3225310099_d8e419ba56_2,ocean,42.0,47.08571428571429,,4.0,3.0,3.0,2.0,0.0,0.09523809523809523
park_1417031097_ab656bc4bd_1,park,34.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11764705882352941
park_1417031097_ab656bc4bd_3,park,26.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.15384615384615385
park_1467533293_a2656cc000_1,park,58.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.06896551724137931
park_154871781_ae77696b77_1,park,45.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.08888888888888889
park_170100272_d820db2199_2,park,44.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09090909090909091
park_170100272_d820db2199_3,park,42.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09523809523809523
park_197504190_fd1fc3d4b7_3,park,54.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.07407407407407407
park_2073964624_52da3a0fc4_4,park,40.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.1
park_2084217208_7bd9bc85e5_2,park,54.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.07407407407407407
park_2207244634_1db1a1890b_3,park,68.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.058823529411764705
park_2207244634_1db1a1890b_4,park,32.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.125
park_224369028_b1ac40d1fa_4,park,31.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.12903225806451613
park_2301525531_edde12d673_0,park,43.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09302325581395349
park_2301525531_edde12d673_1,park,42.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09523809523809523
park_244571201_0339d8e8d1_2,park,36.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.1111111111111111
park_244571201_0339d8e8d1_3,park,40.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.1
park_2484190118_e89363c465_2,park,41.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.0975609756097561
park_2498897831_0bbb5d5b51_3,park,37.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.10810810810810811
park_2588927489_f4da2f11ec_0,park,50.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.08
park_2646116932_232573f030_4,park,50.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.08
park_2652522323_9218afd8c2_0,park,45.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.08888888888888889
park_2856080862_95d793fa9d_0,park,34.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11764705882352941
park_2856080862_95d793fa9d_1,park,51.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.0784313725490196
park_2856080862_95d793fa9d_4,park,27.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.14814814814814814
park_2905942129_2b4bf59bc0_1,park,41.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.0975609756097561
park_2944362789_aebbc22db4_4,park,42.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09523809523809523
park_2949982320_c704b31626_2,park,25.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.16
park_300550441_f44ec3701a_3,park,22.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.18181818181818182
park_3019842612_8501c1791e_3,park,38.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.10526315789473684
park_3138399980_d6ab8b2272_2,park,37.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.10810810810810811
park_3192266178_f9bf5d3dba_3,park,34.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11764705882352941
park_3275704430_a75828048f_1,park,34.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11764705882352941
park_3325497914_f9014d615b_1,park,33.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.12121212121212122
park_3358682439_be4b83544c_3,park,56.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.07142857142857142
park_3358682439_be4b83544c_4,park,61.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.06557377049180328
park_3435035138_af32890a4c_3,park,38.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.10526315789473684
park_3453259666_9ecaa8bb4b_1,park,44.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.09090909090909091
park_3456362961_d8f7e347a8_1,park,27.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.14814814814814814
park_3456362961_d8f7e347a8_4,park,40.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.1
park_3471841031_a949645ba8_2,park,34.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11764705882352941
park_3471841031_a949645ba8_4,park,35.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11428571428571428
park_3549583146_3e8bb2f7e9_3,park,66.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.06060606060606061
park_3558370311_5734a15890_0,park,30.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.13333333333333333
park_3568197730_a071d7595b_2,park,45.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.08888888888888889
park_3635577874_48ebaac734_0,park,35.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.11428571428571428
park_3657016761_d553e514d9_0,park,30.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.13333333333333333
park_3657016761_d553e514d9_2,park,32.0,40.48936170212766,,4.0,5.0,1.0,3.0,0.0,0.125
people_115684808_cb01227802_2,people,52.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.09615384615384616
people_115684808_cb01227802_3,people,22.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.22727272727272727
people_115684808_cb01227802_4,people,50.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1
people_1258913059_07c613f7ff_0,people,29.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1724137931034483
people_1258913059_07c613f7ff_1,people,39.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1282051282051282
people_1258913059_07c613f7ff_2,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1258913059_07c613f7ff_3,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1258913059_07c613f7ff_4,people,35.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.14285714285714285
people_1282392036_5a0328eb86_0,people,35.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.14285714285714285
people_1329832826_432538d331_3,people,28.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.17857142857142858
people_1329832826_432538d331_4,people,33.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.15151515151515152
people_138718600_f430ebca17_0,people,44.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.11363636363636363
people_138718600_f430ebca17_3,people,39.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1282051282051282
people_1461667284_041c8a2475_0,people,41.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.12195121951219512
people_1461667284_041c8a2475_4,people,35.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.14285714285714285
people_1472230829_803818a383_0,people,32.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.15625
people_1472230829_803818a383_1,people,49.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.10204081632653061
people_1472230829_803818a383_3,people,41.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.12195121951219512
people_1472882567_33dc14c8b6_2,people,22.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.22727272727272727
people_1499581619_a5f65a882c_4,people,36.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1388888888888889
people_1536774449_e16b1b6382_1,people,44.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.11363636363636363
people_1536774449_e16b1b6382_2,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1536774449_e16b1b6382_3,people,49.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.10204081632653061
people_1536774449_e16b1b6382_4,people,39.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1282051282051282
people_160792599_6a7ec52516_0,people,34.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.14705882352941177
people_160792599_6a7ec52516_1,people,35.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.14285714285714285
people_160792599_6a7ec52516_2,people,33.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.15151515151515152
people_1773928579_5664a810dc_1,people,41.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.12195121951219512
people_180094434_b0f244832d_1,people,37.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13513513513513514
people_180506881_de0f59770f_0,people,31.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.16129032258064516
people_180506881_de0f59770f_1,people,46.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.10869565217391304
people_180506881_de0f59770f_4,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1962729184_6996e128e7_3,people,59.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.0847457627118644
people_1982852140_56425fa7a2_2,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1982852140_56425fa7a2_3,people,38.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13157894736842105
people_1982852140_56425fa7a2_4,people,27.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.18518518518518517
people_2064790732_219e52e19c_0,people,37.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.13513513513513514
people_2064790732_219e52e19c_1,people,42.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.11904761904761904
people_2064790732_219e52e19c_3,people,50.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1
people_2086513494_dbbcb583e7_2,people,57.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.08771929824561403
people_2096771662_984441d20d_4,people,45.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.1111111111111111
people_215214751_e913b6ff09_3,people,32.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.15625
people_215214751_e913b6ff09_4,people,42.0,38.83720930232558,,5.0,6.0,3.0,3.0,0.0,0.11904761904761904
person_1287073593_f3d2a62455_0,person,52.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09615384615384616
person_1287073593_f3d2a62455_3,person,43.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.11627906976744186
person_1311388430_4ab0cd1a1f_0,person,50.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1
person_1311388430_4ab0cd1a1f_1,person,50.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1
person_1311388430_4ab0cd1a1f_2,person,45.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1111111111111111
person_136552115_6dc3e7231c_3,person,44.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.11363636363636363
person_1394368714_3bc7c19969_4,person,35.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.14285714285714285
person_1417031097_ab656bc4bd_0,person,41.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.12195121951219512
person_1584315962_5b0b45d02d_2,person,53.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09433962264150944
person_1714316707_8bbaa2a2ba_3,person,40.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.125
person_1765164972_92dac06fa9_1,person,39.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1282051282051282
person_1765164972_92dac06fa9_2,person,38.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.13157894736842105
person_1765164972_92dac06fa9_3,person,33.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.15151515151515152
person_1765164972_92dac06fa9_4,person,39.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1282051282051282
person_1786425974_c7c5ad6aa1_1,person,65.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.07692307692307693
person_197107117_4b438b1872_1,person,47.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10638297872340426
person_197107117_4b438b1872_4,person,37.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.13513513513513514
person_2061354254_faa5bd294b_1,person,50.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1
person_2073105823_6dacade004_2,person,66.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.07575757575757576
person_2073105823_6dacade004_3,person,44.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.11363636363636363
person_2084217208_7bd9bc85e5_0,person,57.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.08771929824561403
person_2124040721_bffc0a091a_3,person,52.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09615384615384616
person_2124040721_bffc0a091a_4,person,67.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.07462686567164178
person_2140182410_8e2a06fbda_3,person,51.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09803921568627451
person_2140182410_8e2a06fbda_4,person,47.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10638297872340426
person_2192131110_8a40e7c028_1,person,46.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10869565217391304
person_2194494220_bb2178832c_0,person,53.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09433962264150944
person_2194494220_bb2178832c_1,person,65.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.07692307692307693
person_2196107384_361d73a170_3,person,49.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10204081632653061
person_2224450291_4c133fabe8_1,person,49.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10204081632653061
person_2256133102_e2c8314ecb_3,person,52.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09615384615384616
person_2265096094_8cc34d669c_4,person,51.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09803921568627451
person_2289068031_fe26990183_2,person,46.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10869565217391304
person_2311690895_0d6efe11c8_0,person,42.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.11904761904761904
person_2311690895_0d6efe11c8_4,person,54.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09259259259259259
person_2317714088_bcd081f926_0,person,49.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10204081632653061
person_2317714088_bcd081f926_3,person,54.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.09259259259259259
person_2396025708_e4a72e2558_3,person,35.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.14285714285714285
person_2473689180_e9d8fd656a_4,person,70.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.07142857142857142
person_2473738924_eca928d12f_4,person,36.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1388888888888889
person_2479162876_a5ce3306af_0,person,37.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.13513513513513514
person_260828892_7925d27865_0,person,35.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.14285714285714285
person_2666205903_8d287669e1_0,person,46.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.10869565217391304
person_2666205903_8d287669e1_1,person,35.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.14285714285714285
person_2677656448_6b7e7702af_2,person,59.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.0847457627118644
person_270816949_ffad112278_1,person,39.0,47.54347826086956,,5.0,8.0,2.0,4.0,0.0,0.1282051282051282
player_1446053356_a924b4893f_1,player,44.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.09090909090909091
player_241345811_46b5f157d4_0,player,30.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13333333333333333
player_241345811_46b5f157d4_1,player,86.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.046511627906976744
player_241345811_46b5f157d4_2,player,50.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08
player_241345811_46b5f157d4_3,player,44.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.09090909090909091
player_241345811_46b5f157d4_3,player,35.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.11428571428571428
player_241345811_46b5f157d4_4,player,39.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10256410256410256
player_241345844_69e1c22464_0,player,34.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.11764705882352941
player_241345844_69e1c22464_1,player,63.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.06349206349206349
player_241345844_69e1c22464_2,player,17.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.23529411764705882
player_241345844_69e1c22464_3,player,30.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13333333333333333
player_241345905_5826a72da1_0,player,36.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1111111111111111
player_241345905_5826a72da1_1,player,39.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10256410256410256
player_241345905_5826a72da1_2,player,33.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.12121212121212122
player_241345905_5826a72da1_4,player,48.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08333333333333333
player_241346971_c100650320_0,player,32.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.125
player_241347204_007d83e252_0,player,22.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.18181818181818182
player_2526041608_a9775ab8d7_1,player,41.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.0975609756097561
player_2526041608_a9775ab8d7_1,player,42.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.09523809523809523
player_2526041608_a9775ab8d7_2,player,37.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10810810810810811
player_2894217628_f1a4153dca_2,player,42.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.09523809523809523
player_2894217628_f1a4153dca_2,player,35.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.11428571428571428
player_2894217628_f1a4153dca_3,player,37.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10810810810810811
player_2933637854_984614e18b_0,player,36.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1111111111111111
player_2933637854_984614e18b_1,player,39.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10256410256410256
player_2933637854_984614e18b_3,player,30.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13333333333333333
player_2994179598_a45c2732b5_2,player,45.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08888888888888889
player_2994179598_a45c2732b5_4,player,38.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10526315789473684
player_3072172967_630e9c69d0_0,player,48.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08333333333333333
player_3125309108_1011486589_1,player,42.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.09523809523809523
player_3154641421_d1b9b8c24c_0,player,58.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.06896551724137931
player_3154641421_d1b9b8c24c_1,player,48.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08333333333333333
player_3154641421_d1b9b8c24c_4,player,30.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13333333333333333
player_3155451946_c0862c70cb_1,player,29.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13793103448275862
player_3217620013_8b17873273_0,player,36.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1111111111111111
player_3217620013_8b17873273_0,player,39.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.10256410256410256
player_3217620013_8b17873273_1,player,40.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1
player_3218480482_66af7587c8_0,player,40.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1
player_3218480482_66af7587c8_1,player,31.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.12903225806451613
player_3218480482_66af7587c8_2,player,25.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.16
player_3222055946_45f7293bb2_0,player,45.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08888888888888889
player_3222055946_45f7293bb2_3,player,56.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.07142857142857142
player_3222055946_45f7293bb2_3,player,56.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.07142857142857142
player_3232470286_903a61ea16_1,player,46.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08695652173913043
player_3232470286_903a61ea16_2,player,28.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.14285714285714285
player_3234115903_f4dfc8fc75_0,player,36.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.1111111111111111
player_3234115903_f4dfc8fc75_0,player,35.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.11428571428571428
player_3259666643_ae49524c81_0,player,29.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.13793103448275862
player_3259666643_ae49524c81_3,player,34.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.11764705882352941
player_3290105461_7590f23371_4,player,41.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.0975609756097561
player_3301811927_a2797339e5_1,player,49.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.08163265306122448
player_3301811927_a2797339e5_1,player,54.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.07407407407407407
player_3317073508_7e13565c1b_2,player,33.0,39.84905660377358,,4.0,5.0,2.0,4.0,0.0,0.12121212121212122
pool_1287475186_2dee85f1a5_3,pool,29.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.10344827586206896
pool_219301555_17883a51bd_2,pool,54.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.05555555555555555
pool_244571201_0339d8e8d1_0,pool,27.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.1111111111111111
pool_244571201_0339d8e8d1_1,pool,44.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.06818181818181818
pool_244571201_0339d8e8d1_2,pool,39.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.07692307692307693
pool_244571201_0339d8e8d1_3,pool,47.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.06382978723404255
pool_244571201_0339d8e8d1_4,pool,39.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.07692307692307693
pool_2450299735_62c095f40e_1,pool,32.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.09375
pool_2450299735_62c095f40e_2,pool,43.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.06976744186046512
pool_2450299735_62c095f40e_4,pool,47.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.06382978723404255
pool_2453971388_76616b6a82_0,pool,55.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.05454545454545454
pool_2453971388_76616b6a82_1,pool,35.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.08571428571428572
pool_2453971388_76616b6a82_3,pool,38.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.07894736842105263
pool_2453971388_76616b6a82_4,pool,36.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.08333333333333333
pool_2461616306_3ee7ac1b4b_0,pool,38.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.07894736842105263
pool_2461616306_3ee7ac1b4b_1,pool,40.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.075
pool_2461616306_3ee7ac1b4b_2,pool,36.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.08333333333333333
pool_2461616306_3ee7ac1b4b_3,pool,33.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.09090909090909091
pool_2461616306_3ee7ac1b4b_4,pool,33.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.09090909090909091
pool_2501595799_6316001e89_0,pool,48.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.0625
pool_2501595799_6316001e89_3,pool,41.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.07317073170731707
pool_2543589122_ec3e55f434_0,pool,31.0,40.93333333333333,,3.0,6.0,2.0,2.0,0.0,0.0967741935483871
